"","dates","loss 2006-02-15","gdpZScore.x","employZScore.x","loss 2006-05-15","gdpZScore.y","employZScore.y","loss 2006-08-15","gdpZScore.x","employZScore.x","loss 2006-11-15","gdpZScore.y","employZScore.y","loss 2007-02-15","gdpZScore.x","employZScore.x","loss 2007-05-15","gdpZScore.y","employZScore.y","loss 2007-08-15","gdpZScore.x","employZScore.x","loss 2007-11-15","gdpZScore.y","employZScore.y","loss 2008-02-15","gdpZScore.x","employZScore.x","loss 2008-05-15","gdpZScore.y","employZScore.y","loss 2008-08-15","gdpZScore.x","employZScore.x","loss 2008-11-15","gdpZScore.y","employZScore.y","loss 2009-02-15","gdpZScore.x","employZScore.x","loss 2009-05-15","gdpZScore.y","employZScore.y","loss 2009-08-15","gdpZScore.x","employZScore.x","loss 2009-11-15","gdpZScore.y","employZScore.y","loss 2010-02-15","gdpZScore.x","employZScore.x","loss 2010-05-15","gdpZScore.y","employZScore.y","loss 2010-08-15","gdpZScore","employZScore"
"21",1977-09-15,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971
"22",1977-10-15,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353
"23",1977-11-15,NA,NA,0.914538385085735,NA,NA,0.914538385085735,NA,NA,0.914538385085735,NA,NA,0.914538385085735,NA,NA,0.914538385085735,NA,NA,0.914538385085735,NA,NA,0.914538385085735,NA,NA,0.914538385085735,NA,NA,0.914538385085735,NA,NA,0.914538385085735,NA,NA,0.914538385085735,NA,NA,0.914538385085735,NA,NA,0.914538385085735,NA,NA,0.914538385085735,NA,NA,0.914538385085735,NA,NA,0.914538385085735,NA,NA,0.914538385085735,NA,NA,0.914538385085735,NA,NA,0.914538385085735
"24",1977-12-15,NA,NA,0.914538385085735,NA,NA,0.914538385085735,NA,NA,0.914538385085735,NA,NA,0.914538385085735,NA,NA,0.914538385085735,NA,NA,0.914538385085735,NA,NA,0.914538385085735,NA,NA,0.914538385085735,NA,NA,0.914538385085735,NA,NA,0.914538385085735,NA,NA,0.914538385085735,NA,NA,0.914538385085735,NA,NA,0.914538385085735,NA,NA,0.914538385085735,NA,NA,0.914538385085735,NA,NA,0.914538385085735,NA,NA,0.914538385085735,NA,NA,0.914538385085735,NA,NA,0.914538385085735
"25",1978-01-15,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971
"26",1978-02-15,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971
"27",1978-03-15,NA,NA,0.914538385085735,NA,NA,0.914538385085735,NA,NA,0.914538385085735,NA,NA,0.914538385085735,NA,NA,0.914538385085735,NA,NA,0.914538385085735,NA,NA,0.914538385085735,NA,NA,0.914538385085735,NA,NA,0.914538385085735,NA,NA,0.914538385085735,NA,NA,0.914538385085735,NA,NA,0.914538385085735,NA,NA,0.914538385085735,NA,NA,0.914538385085735,NA,NA,0.914538385085735,NA,NA,0.914538385085735,NA,NA,0.914538385085735,NA,NA,0.914538385085735,NA,NA,0.914538385085735
"28",1978-04-15,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353
"29",1978-05-15,NA,NA,0.975507610758118,NA,NA,0.975507610758118,NA,NA,0.975507610758118,NA,NA,0.975507610758118,NA,NA,0.975507610758118,NA,NA,0.975507610758118,NA,NA,0.975507610758118,NA,NA,0.975507610758118,NA,NA,0.975507610758118,NA,NA,0.975507610758118,NA,NA,0.975507610758118,NA,NA,0.975507610758118,NA,NA,0.975507610758118,NA,NA,0.975507610758118,NA,NA,0.975507610758118,NA,NA,0.975507610758118,NA,NA,0.975507610758118,NA,NA,0.975507610758118,NA,NA,0.975507610758118
"30",1978-06-15,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353
"31",1978-07-15,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971
"32",1978-08-15,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353
"33",1978-09-15,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353,NA,NA,0.853569159413353
"34",1978-10-15,NA,NA,0.731630708068588,NA,NA,0.731630708068588,NA,NA,0.731630708068588,NA,NA,0.731630708068588,NA,NA,0.731630708068588,NA,NA,0.731630708068588,NA,NA,0.731630708068588,NA,NA,0.731630708068588,NA,NA,0.731630708068588,NA,NA,0.731630708068588,NA,NA,0.731630708068588,NA,NA,0.731630708068588,NA,NA,0.731630708068588,NA,NA,0.731630708068588,NA,NA,0.731630708068588,NA,NA,0.731630708068588,NA,NA,0.731630708068588,NA,NA,0.731630708068588,NA,NA,0.731630708068588
"35",1978-11-15,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971
"36",1978-12-15,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971,NA,NA,0.792599933740971
"37",1979-01-15,NA,NA,0.731630708068588,NA,NA,0.731630708068588,NA,NA,0.731630708068588,NA,NA,0.731630708068588,NA,NA,0.731630708068588,NA,NA,0.731630708068588,NA,NA,0.731630708068588,NA,NA,0.731630708068588,NA,NA,0.731630708068588,NA,NA,0.731630708068588,NA,NA,0.731630708068588,NA,NA,0.731630708068588,NA,NA,0.731630708068588,NA,NA,0.731630708068588,NA,NA,0.731630708068588,NA,NA,0.731630708068588,NA,NA,0.731630708068588,NA,NA,0.731630708068588,NA,NA,0.731630708068588
"38",1979-02-15,NA,NA,0.609692256723824,NA,NA,0.609692256723824,NA,NA,0.609692256723824,NA,NA,0.609692256723824,NA,NA,0.609692256723824,NA,NA,0.609692256723824,NA,NA,0.609692256723824,NA,NA,0.609692256723824,NA,NA,0.609692256723824,NA,NA,0.609692256723824,NA,NA,0.609692256723824,NA,NA,0.609692256723824,NA,NA,0.609692256723824,NA,NA,0.609692256723824,NA,NA,0.609692256723824,NA,NA,0.609692256723824,NA,NA,0.609692256723824,NA,NA,0.609692256723824,NA,NA,0.609692256723824
"39",1979-03-15,NA,NA,0.548723031051441,NA,NA,0.548723031051441,NA,NA,0.548723031051441,NA,NA,0.548723031051441,NA,NA,0.548723031051441,NA,NA,0.548723031051441,NA,NA,0.548723031051441,NA,NA,0.548723031051441,NA,NA,0.548723031051441,NA,NA,0.548723031051441,NA,NA,0.548723031051441,NA,NA,0.548723031051441,NA,NA,0.548723031051441,NA,NA,0.548723031051441,NA,NA,0.548723031051441,NA,NA,0.548723031051441,NA,NA,0.548723031051441,NA,NA,0.548723031051441,NA,NA,0.548723031051441
"40",1979-04-15,NA,NA,0.609692256723824,NA,NA,0.609692256723824,NA,NA,0.609692256723824,NA,NA,0.609692256723824,NA,NA,0.609692256723824,NA,NA,0.609692256723824,NA,NA,0.609692256723824,NA,NA,0.609692256723824,NA,NA,0.609692256723824,NA,NA,0.609692256723824,NA,NA,0.609692256723824,NA,NA,0.609692256723824,NA,NA,0.609692256723824,NA,NA,0.609692256723824,NA,NA,0.609692256723824,NA,NA,0.609692256723824,NA,NA,0.609692256723824,NA,NA,0.609692256723824,NA,NA,0.609692256723824
"41",1979-05-15,NA,NA,0.365815354034294,NA,NA,0.365815354034294,NA,NA,0.365815354034294,NA,NA,0.365815354034294,NA,NA,0.365815354034294,NA,NA,0.365815354034294,NA,NA,0.365815354034294,NA,NA,0.365815354034294,NA,NA,0.365815354034294,NA,NA,0.365815354034294,NA,NA,0.365815354034294,NA,NA,0.365815354034294,NA,NA,0.365815354034294,NA,NA,0.365815354034294,NA,NA,0.365815354034294,NA,NA,0.365815354034294,NA,NA,0.365815354034294,NA,NA,0.365815354034294,NA,NA,0.365815354034294
"42",1979-06-15,NA,NA,0.24387690268953,NA,NA,0.24387690268953,NA,NA,0.24387690268953,NA,NA,0.24387690268953,NA,NA,0.24387690268953,NA,NA,0.24387690268953,NA,NA,0.24387690268953,NA,NA,0.24387690268953,NA,NA,0.24387690268953,NA,NA,0.24387690268953,NA,NA,0.24387690268953,NA,NA,0.24387690268953,NA,NA,0.24387690268953,NA,NA,0.24387690268953,NA,NA,0.24387690268953,NA,NA,0.24387690268953,NA,NA,0.24387690268953,NA,NA,0.24387690268953,NA,NA,0.24387690268953
"43",1979-07-15,NA,NA,0.121938451344765,NA,NA,0.121938451344765,NA,NA,0.121938451344765,NA,NA,0.121938451344765,NA,NA,0.121938451344765,NA,NA,0.121938451344765,NA,NA,0.121938451344765,NA,NA,0.121938451344765,NA,NA,0.121938451344765,NA,NA,0.121938451344765,NA,NA,0.121938451344765,NA,NA,0.121938451344765,NA,NA,0.121938451344765,NA,NA,0.121938451344765,NA,NA,0.121938451344765,NA,NA,0.121938451344765,NA,NA,0.121938451344765,NA,NA,0.121938451344765,NA,NA,0.121938451344765
"44",1979-08-15,NA,NA,0.0609692256723822,NA,NA,0.0609692256723822,NA,NA,0.0609692256723822,NA,NA,0.0609692256723822,NA,NA,0.0609692256723822,NA,NA,0.0609692256723822,NA,NA,0.0609692256723822,NA,NA,0.0609692256723822,NA,NA,0.0609692256723822,NA,NA,0.0609692256723822,NA,NA,0.0609692256723822,NA,NA,0.0609692256723822,NA,NA,0.0609692256723822,NA,NA,0.0609692256723822,NA,NA,0.0609692256723822,NA,NA,0.0609692256723822,NA,NA,0.0609692256723822,NA,NA,0.0609692256723822,NA,NA,0.0609692256723822
"45",1979-09-15,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
"46",1979-10-15,NA,NA,0.121938451344765,NA,NA,0.121938451344765,NA,NA,0.121938451344765,NA,NA,0.121938451344765,NA,NA,0.121938451344765,NA,NA,0.121938451344765,NA,NA,0.121938451344765,NA,NA,0.121938451344765,NA,NA,0.121938451344765,NA,NA,0.121938451344765,NA,NA,0.121938451344765,NA,NA,0.121938451344765,NA,NA,0.121938451344765,NA,NA,0.121938451344765,NA,NA,0.121938451344765,NA,NA,0.121938451344765,NA,NA,0.121938451344765,NA,NA,0.121938451344765,NA,NA,0.121938451344765
